신고/허가번호,업소명,업종,업태,소재지(지번),소재지(도로명),전화번호,신고/허가일,영업장면적-조리장(㎡),영업장면적-객실(㎡),영업장면적-객석(㎡),영업장면적-갱의실(㎡),영업장면적-무도장(㎡),영업장면적-기타(㎡),화장실(업소내)(㎡),면적_작업장(㎡),면적_검사실(㎡),영업장면적_취식장(㎡),사무실면적(㎡),영업장진열판매면적(㎡),영업장창고보관면적(㎡)
20100131046,BHC범내골점,일반음식점,통닭(치킨),부산광역시 부산진구 범천동 851번지 1호 대원아파트1동상가(1층),"부산광역시 부산진구 황령대로18번길 37, 1동 1층 6호 (범천동, 대원아파트상가)",,2010-01-26,8.96,,24.54,,,,,0,0,0,0,0,0
20100131131,코코리코,일반음식점,통닭(치킨),부산광역시 부산진구 부암동 428번지 3호 번지(1층일부),"부산광역시 부산진구 당감로64번길 24, (부암동,번지(1층일부))",051-807-9039,2010-03-12,11.07,,27.29,,,,2.42,0,0,0,0,0,0
20100131205,네네치킨전포점,일반음식점,통닭(치킨),부산광역시 부산진구 전포동 343번지 13호,"부산광역시 부산진구 동성로 35, (전포동)",,2010-04-19,8.75,0,10.4,0,0,0,6.75,0,0,0,0,0,0
20100131260,숙이네식당,일반음식점,통닭(치킨),부산광역시 부산진구 개금동 725번지 (1층일부),"부산광역시 부산진구 진사로 13-2, (개금동,(1층일부))",,2010-05-12,12.46,,15.12,,,,,0,0,0,0,0,0
20100131263,참대나무닭숯불바베큐,일반음식점,통닭(치킨),부산광역시 부산진구 부암동 336번지 번지(영남빌라가동지하1층일부),"부산광역시 부산진구 동평로119번길 6, (부암동,번지(영남빌라가동지하1층일부))",051-803-9240,2010-05-13,10.5,,12.27,,,,,0,0,0,0,0,0
20100131291,땅땅치킨,일반음식점,통닭(치킨),부산광역시 부산진구 양정동 400번지 4호 (1층),"부산광역시 부산진구 거제대로22번길 21, (양정동,(1층))",,2010-05-19,22.07,0,82.59,0,0,4.19,0,0,0,0,0,0,0
20100131341,빨간집서면테라스점,일반음식점,통닭(치킨),부산광역시 부산진구 부전동 521번지 21호 (5층),"부산광역시 부산진구 서면로 33, (부전동,(5층))",,2010-06-10,14.21,,45.85,,,,13.4,0,0,0,0,0,0
20100131361,썬더치킨초읍자이점,일반음식점,통닭(치킨),부산광역시 부산진구 초읍동 271번지 7호 (1층),"부산광역시 부산진구 새싹로 199, (초읍동,(1층))",,2010-06-17,8.93,0,30.97,0,0,,0,0,0,0,0,0,0
20100131419,호식이두마리,일반음식점,통닭(치킨),부산광역시 부산진구 전포동 198번지 11호,"부산광역시 부산진구 서전로67번길 20, (전포동)",,2010-07-13,19.61,,19.99,,,,,0,0,0,0,0,0
20100131422,썬더치킨,일반음식점,통닭(치킨),부산광역시 부산진구 가야동 369번지 8호 번지(1층),"부산광역시 부산진구 대학로 21, (가야동,번지(1층))",051-897-8592,2010-07-14,,,44.63,,,,,0,0,0,0,0,0
20100131440,현지네분식,일반음식점,통닭(치킨),부산광역시 부산진구 범천동 1154번지 4호,"부산광역시 부산진구 신암로 145, (범천동)",,2010-07-21,21.65,0,45.43,0,0,0,0,0,0,0,0,0,0
20100131518,호식이두마리치킨 개금점,일반음식점,통닭(치킨),부산광역시 부산진구 개금동 10번지,"부산광역시 부산진구 개금본동로22번길 29, (개금동)",,2010-08-23,12.96,,25.68,,,9.24,3.6,0,0,0,0,0,0
20100131622,피자애닭,일반음식점,통닭(치킨),부산광역시 부산진구 개금동 379번지 5호 유수아트빌라가동101호(지상2층),"부산광역시 부산진구 개금본동로23번길 21, (개금동, 유수아트빌라가동101호(지상2층))",,2010-10-13,12.42,0,34.1,0,0,0,3.68,0,0,0,0,0,0
20110131053,놀이터통닭,일반음식점,통닭(치킨),부산광역시 부산진구 전포동 196번지 5호 (1층일부),"부산광역시 부산진구 서전로67번길 29, (전포동,(1층일부))",051-805-7177,2011-01-28,5.33,0,19.26,0,0,,1.34,0,0,0,0,0,0
20110131194,디디씨치킨범천점,일반음식점,통닭(치킨),부산광역시 부산진구 범천동 844번지 2호,"부산광역시 부산진구 중앙번영로 16, 1층 (범천동)",,2011-04-07,31.88,0,76.55,0,0,0,7.27,0,0,0,0,0,0
20110131336,땅땅치킨부전전포점,일반음식점,통닭(치킨),부산광역시 부산진구 전포동 876번지 4호,"부산광역시 부산진구 중앙대로 786, 101호 (전포동, 에메랄드홈상가)",,2011-05-20,21.2,0,92.22,8.18,0,0,0,0,0,0,0,0,0
20110131338,삼파통닭맥주집,일반음식점,통닭(치킨),"부산광역시 부산진구 부암동 48번지 3호 타워베르빌상가(111호, 112호)","부산광역시 부산진구 시민공원로19번길 65, (부암동,타워베르빌상가(111호, 112호))",,2011-05-23,8.62,0,58.71,0,0,0,0,0,0,0,0,0,0
20110131348,멕시카나치킨부암점,일반음식점,통닭(치킨),부산광역시 부산진구 부암동 384번지 17호 (1층),"부산광역시 부산진구 당감로64번길 54, (부암동,(1층))",,2011-05-25,12.43,7.89,0,0,0,0,0,0,0,0,0,0,0
20110131516,덕만이,일반음식점,통닭(치킨),부산광역시 부산진구 부전동 168번지 131호,"부산광역시 부산진구 서전로10번길 27, 1-2층 (부전동)",,2011-07-22,7.89,0,220.47,0,0,1.52,7.18,0,0,0,0,0,0
20110131532,코박치킨전포역점,일반음식점,통닭(치킨),"부산광역시 부산진구 전포동 880번지 1호 세종그랑시아 A동 103호,104호","부산광역시 부산진구 전포대로171번길 12, A동 103,104호 (전포동, 세종그랑시아)",,2011-07-29,8.02,0,35.7,0,0,0,6.89,0,0,0,0,0,0
20110131629,치킨,일반음식점,통닭(치킨),부산광역시 부산진구 범천동 877번지 20호 (2층),"부산광역시 부산진구 중앙대로 604, (범천동,(2층))",,2011-09-06,0,0,0,0,0,34.67,0,0,0,0,0,0,0
20110131759,땅땅치킨초읍점,일반음식점,통닭(치킨),부산광역시 부산진구 초읍동 207번지 10호 (1층),"부산광역시 부산진구 성지로 97, (초읍동,(1층))",,2011-10-27,17.12,,59.26,,,,5.02,0,0,0,0,0,0
20110131935,맛있는치킨가게,일반음식점,통닭(치킨),부산광역시 부산진구 개금동 604번지 23호 (1층),"부산광역시 부산진구 가야대로408번길 27, 1층 (개금동)",,2011-12-28,9,,25.86,,,,,0,0,0,0,0,0
20120131139,처갓집양념치킨,일반음식점,통닭(치킨),부산광역시 부산진구 전포동 33번지 9호,"부산광역시 부산진구 전포대로 294, 2동 1층 101호 (전포동, 한신상가)",,2012-03-13,9.45,,26.92,,,0.84,,0,0,0,0,0,0
20120131157,못말리는파닭,일반음식점,통닭(치킨),부산광역시 부산진구 초읍동 271번지 1호 (1층),"부산광역시 부산진구 새싹로 237, 1층 (초읍동)",,2012-03-20,14.03,,5.94,,,21.73,,0,0,0,0,0,0
20120131184,미쳐버린 파닭,일반음식점,통닭(치킨),부산광역시 부산진구 부암동 526번지 6호,"부산광역시 부산진구 백양순환로 98, 1층 (부암동)",051-806-3888,2012-04-03,8.38,,18.8,,,,,0,0,0,0,0,0
20120131208,비에이치씨(BHC)치킨,일반음식점,통닭(치킨),부산광역시 부산진구 당감동 479번지 17호,"부산광역시 부산진구 동평로44번길 62-16, 1층 (당감동)",,2012-04-10,16.49,,4.81,,,,,0,0,0,0,0,0
20120131307,멕시칸치킨,일반음식점,통닭(치킨),부산광역시 부산진구 전포동 660번지 1호 한신밴o/T(지하)1-113,"부산광역시 부산진구 동천로 116, 지하1층 113호 (전포동, 한신밴O/T)",,2012-05-25,4.2,,17.88,,,,,0,0,0,0,0,0
20120131314,호세야바베큐,일반음식점,통닭(치킨),부산광역시 부산진구 가야동 303번지 4호,"부산광역시 부산진구 가야대로 562-1, 1층 (가야동)",051-894-5293,2012-05-25,5.88,0,28.12,0,0,0,0,0,0,0,0,0,0
20120131332,엉뚜닭,일반음식점,통닭(치킨),부산광역시 부산진구 당감동 888번지 19호,"부산광역시 부산진구 백양대로60번길 78, 1층 (당감동)",,2012-06-08,9.97,0,14.82,0,0,0,1.13,0,0,0,0,0,0
20120131401,동의대뒷고기,일반음식점,통닭(치킨),부산광역시 부산진구 가야동 464번지 79호 외1필지(지상1층전체),"부산광역시 부산진구 대학로 84-2, (가야동, 외1필지(지상1층전체))",,2012-07-18,13.2,,46.9,,,,,0,0,0,0,0,0
20120131405,통큰닭강정(초읍점),일반음식점,통닭(치킨),부산광역시 부산진구 초읍동 171번지 2호 (지상1층일부),"부산광역시 부산진구 성지로 160, (초읍동, 지상1층일부))",,2012-07-19,3.5,0,1.5,0,0,,0,0,0,0,0,0,0
20120131493,통큰닭강정(양정점),일반음식점,통닭(치킨),부산광역시 부산진구 양정동 502번지 26호 지상1층일부,"부산광역시 부산진구 동평로 372, (양정동, 지상1층일부)",051-815-9978,2012-08-31,3,0,2,0,0,,0,0,0,0,0,0,0
20120131509,호야불닭발,일반음식점,통닭(치킨),부산광역시 부산진구 당감동 389번지 지상1층일부,"부산광역시 부산진구 동평로 73-1, (당감동, 지상1층일부)",,2012-09-07,5.6,0,20.9,0,0,,0,0,0,0,0,0,0
20120131590,스시연,일반음식점,통닭(치킨),부산광역시 부산진구 양정동 261번지 1호 지상1층,"부산광역시 부산진구 동평로405번길 94, (양정동, 지상1층)",,2012-10-17,11.28,0,16.92,0,0,,0,0,0,0,0,0,0
20120131631,예스치킨호프,일반음식점,통닭(치킨),부산광역시 부산진구 가야동 50번지 24호,"부산광역시 부산진구 가야대로 631-1, 1층 (가야동)",,2012-11-06,5.6,,44.1,,,,,0,0,0,0,0,0
20130131047,개금동에서 놀던 닭,일반음식점,통닭(치킨),부산광역시 부산진구 개금동 218번지 15호,"부산광역시 부산진구 백양대로 258, 1층 (개금동)",,2013-02-01,26.8,,77.53,,,18.3,,0,0,0,0,0,0
20130131053,옥,일반음식점,통닭(치킨),부산광역시 부산진구 개금동 502번지 27호 지상1층,"부산광역시 부산진구 복지로 8, (개금동, 지상1층)",,2013-02-06,10.34,0,38.25,0,0,15.69,9.37,0,0,0,0,0,0
20130131111,깻잎칩킨당감점,일반음식점,통닭(치킨),부산광역시 부산진구 당감동 292번지 120호 지상1층전체,"부산광역시 부산진구 동평로116번길 30, (당감동, 지상1층전체)",,2013-03-07,11.86,0,45.16,0,0,,2.98,0,0,0,0,0,0
20130131122,이타치,일반음식점,통닭(치킨),부산광역시 부산진구 전포동 358번지 9호 1층,"부산광역시 부산진구 동성로30번길 4, 1층 (전포동)",,2013-03-11,4.89,0,11.4,0,0,0,3.2,0,0,0,0,0,0
20130131168,무봤나촌닭,일반음식점,통닭(치킨),"부산광역시 부산진구 양정동 362번지 10호 지상1,2층전체","부산광역시 부산진구 양지로5번길 2, (양정동, 지상1,2층)",,2013-03-29,9.23,0,54.19,0,0,,2.7,0,0,0,0,0,0
20130131288,땅땅치킨,일반음식점,통닭(치킨),부산광역시 부산진구 부암동 706번지 11호 지상1층일부,"부산광역시 부산진구 가야대로 727, (부암동, 지상1층일부)",,2013-05-03,19.64,0,55.88,0,0,,6.09,0,0,0,0,0,0
20130131338,반했닭,일반음식점,통닭(치킨),부산광역시 부산진구 전포동 327번지 94호,"부산광역시 부산진구 진남로356번길 3, 1층 (전포동)",,2013-05-23,9.4,,32.7,,,,3.3,0,0,0,0,0,0
20130131418,노랑통닭,일반음식점,통닭(치킨),부산광역시 부산진구 부전동 156번지 49호 1층,"부산광역시 부산진구 서전로10번길 22-9, 1층 (부전동)",,2013-06-20,13.83,,25.84,,,5.93,5.28,0,0,0,0,0,0
20130131430,처갓집양념치킨부암점,일반음식점,통닭(치킨),부산광역시 부산진구 부암동 80번지 66호 지상1층전체,"부산광역시 부산진구 시민공원로19번길 38-6, (부암동, 지상1층전체)",,2013-06-25,16.24,0,82.57,0,0,,11.31,0,0,0,0,0,0
20130131455,교촌치킨 개금1호점,일반음식점,통닭(치킨),부산광역시 부산진구 개금동 2번지 1호 한진아파트상가동-104,"부산광역시 부산진구 백양대로208번길 90, 104호 (개금동, 한진아파트상가동)",,2013-07-05,29.77,,9.36,,,,,0,0,0,0,0,0
20130131468,뿔난닭두마리,일반음식점,통닭(치킨),부산광역시 부산진구 부암동 381번지 7호 지상1층일부,"부산광역시 부산진구 당감로64번길 55, (부암동, 지상1층일부)",,2013-07-11,5.77,0,22.3,0,0,,0,0,0,0,0,0,0
20130131485,쫄아닥,일반음식점,통닭(치킨),부산광역시 부산진구 개금동 554번지 33호,"부산광역시 부산진구 가야대로454번길 64, 1층 (개금동)",,2013-07-22,11.05,,,,,8.8,,0,0,0,0,0,0
20130131633,맥시칸통닭,일반음식점,통닭(치킨),"부산광역시 부산진구 부암동 560번지 14호 협성피닉스타운112동112호,지상1층","부산광역시 부산진구 당감로 108, (부암동, 협성피닉스타운112동112호,지상1층)",,2013-09-27,11.95,0,36.23,0,0,,1.45,0,0,0,0,0,0
20130131800,국제통닭가야점,일반음식점,통닭(치킨),부산광역시 부산진구 가야동 328번지 2호,"부산광역시 부산진구 대학로46번길 5, 1층 (가야동)",,2013-12-03,9,0,52.38,0,0,0,5.32,0,0,0,0,0,0
20130131753,푸짐한집,일반음식점,통닭(치킨),부산광역시 부산진구 개금동 25번지 10호 지상1층일부,"부산광역시 부산진구 개금본동로 20, (개금동, (지상1층일부))",,2013-11-15,18.67,0,15.49,0,0,0,0,0,0,0,0,0,0
20140131036,더벤티,일반음식점,통닭(치킨),부산광역시 부산진구 당감동 305번지 53호 지상1층일부,"부산광역시 부산진구 당감로 51, 1층 (당감동)",,2014-01-21,7.2,0,12.64,0,0,,0,0,0,0,0,0,0
20140131094,차이짬뽕,일반음식점,통닭(치킨),부산광역시 부산진구 양정동 369번지 20호 지상1층일부,"부산광역시 부산진구 동평로 420, 지상1층 (양정동)",,2014-02-24,31.45,0,88,0,0,,10.2,0,0,0,0,0,0
20140131184,꼴까닭,일반음식점,통닭(치킨),부산광역시 부산진구 부암동 735번지 부산서면동문굿모닝힐상가103호,"부산광역시 부산진구 신천대로220번길 65, 지상1층 103호 (부암동, 부산서면동문굿모닝힐상가)",,2014-04-01,,,,,,39.52,,0,0,0,0,0,0
20140131191,누리에치킨,일반음식점,통닭(치킨),부산광역시 부산진구 연지동 31번지 15호,"부산광역시 부산진구 동평로265번길 69, 1층 (연지동)",,2014-04-04,0,0,24.06,0,0,0,0,0,0,0,0,0,0
20140131275,고향통닭,일반음식점,통닭(치킨),부산광역시 부산진구 범천동 871번지 24호,"부산광역시 부산진구 신천대로65번길 64-1, 1층 (범천동)",,2014-04-25,18.36,,49.12,,,2.55,4.25,0,0,0,0,0,0
20140131299,BBQ개금점,일반음식점,통닭(치킨),부산광역시 부산진구 개금동 438번지 9호 지상1층일부,"부산광역시 부산진구 개금본동로 77, (개금동, 지상1층일부)",,2014-05-07,6.61,,3.57,,,3.91,1.77,0,0,0,0,0,0
20140131316,또봉이통닭,일반음식점,통닭(치킨),"부산광역시 부산진구 부전동 504번지 4호 외 3필지(504-21, 504-22, 54-23) 지상1층, THERAUM 102호","부산광역시 부산진구 가야대로756번길 13, 지상1층 102호 (부전동, THERAUM)",,2014-05-12,14.34,,28.08,,,,,0,0,0,0,0,0
20140131397,영달이두마리치킨,일반음식점,통닭(치킨),"부산광역시 부산진구 개금동 834번지 외1필지, 지상1층전부","부산광역시 부산진구 냉정로178번길 9, (개금동, 지상1층전부)",,2014-06-17,12.69,,23.74,,,,2.83,0,0,0,0,0,0
20140131401,거창한치킨,일반음식점,통닭(치킨),부산광역시 부산진구 초읍동 173번지 13호 지상1층일부,"부산광역시 부산진구 월드컵대로449번길 60, 지상1층 (초읍동)",,2014-06-18,4.32,0,23.79,0,0,,0,0,0,0,0,0,0
20140131444,소원식당,일반음식점,통닭(치킨),부산광역시 부산진구 당감동 433번지 5호 지상1층일부,"부산광역시 부산진구 당감로25번길 15, 지상1층 (당감동)",,2014-07-02,16.2,0,11.25,0,0,0,0,0,0,0,0,0,0
20140131459,자담치킨&호프카페,일반음식점,통닭(치킨),부산광역시 부산진구 부암동 413번지 8호 지상1층일부,"부산광역시 부산진구 백양순환로 125, 지상1층 (부암동)",,2014-07-09,11.13,0,48.27,0,0,10.8,4.3,0,0,0,0,0,0
20140131488,네네치킨범천점,일반음식점,통닭(치킨),"부산광역시 부산진구 범천동 1644번지 범천엘에이치APT판매시설106호,지상1층","부산광역시 부산진구 신암로 66, 지상1층 106호 (범천동, 엘에이치APT판매시설)",,2014-07-24,14.2,0,12.5,0,0,6.58,0,0,0,0,0,0,0
20140131518,푸다기,일반음식점,통닭(치킨),부산광역시 부산진구 양정동 401번지 2호,"부산광역시 부산진구 거제대로22번길 22, 1층 (양정동)",,2014-08-05,24.4,0,102.09,0,0,3.2,15.2,0,0,0,0,0,0
20140131520,새벽닭 옛날통닭,일반음식점,통닭(치킨),부산광역시 부산진구 부전동 265번지 1호 지상1층일부,"부산광역시 부산진구 중앙대로755번길 13, (부전동, 지상1층일부)",,2014-08-06,10.31,,12.31,,,4.56,,0,0,0,0,0,0
20140131522,옛날통닭,일반음식점,통닭(치킨),부산광역시 부산진구 범천동 838번지 7호,"부산광역시 부산진구 범일로142번길 34-3, 1층 (범천동)",,2014-08-07,5.2,0,10.53,0,0,0,0.8,0,0,0,0,0,0
20140131534,국사랑양정점,일반음식점,통닭(치킨),부산광역시 부산진구 양정동 507번지 15호,"부산광역시 부산진구 범양로125번길 6, 1층 (양정동)",,2014-08-13,18.62,0,13.99,0,0,0,0,0,0,0,0,0,0
20140131570,옛날통닭,일반음식점,통닭(치킨),부산광역시 부산진구 부전동 264번지 13호 지상1층일부,"부산광역시 부산진구 새싹로14번길 29, (부전동, 지상1층일부)",,2014-08-29,9.56,,29.92,,,,3.69,0,0,0,0,0,0
20140131587,삼파통닭맥주집연지점,일반음식점,통닭(치킨),부산광역시 부산진구 연지동 340번지 8호 지상1층일부,"부산광역시 부산진구 새싹로 168, (연지동, 지상1층일부)",,2014-09-02,9.99,,30.77,,,9.52,6.19,0,0,0,0,0,0
20140131625,모모스치킨,일반음식점,통닭(치킨),부산광역시 부산진구 가야동 464번지 78호,"부산광역시 부산진구 엄광로 183, 1층 (가야동)",,2014-09-24,16.25,0,15.49,0,0,5.36,0,0,0,0,0,0,0
